0.126,-144.68,-13.308,-2,-2
0.128,-146.91,-13.672,-2,-2
0.13,-149.02,-14.036,-2,-2
0.132,-151,-14.4,-2,-2
0.134,-153.54,-14.787,-2,-2
0.136,-155.93,-15.174,-2,-2
0.138,-158.18,-15.56,-2,-2
0.14,-160.97,-15.97,-2,-2
0.142,-162.91,-16.357,-2,-2
0.144,-164.74,-16.743,-2,-2
0.146,-167.14,-17.153,-2,-2
0.148,-168.71,-17.539,-2,-2
0.15,-170.88,-17.949,-2,-2
0.152,-172.91,-18.358,-2,-2
0.154,-175.5,-18.791,-2,-2
0.156,-177.25,-19.2,-2,-2
0.158,-179.59,-19.632,-2,-2
0.16,-181.78,-20.065,-2,-2
0.162,-183.84,-20.497,-2,-2
0.164,-185.77,-20.929,-2,-2
0.166,-180.77,-21.134,-2,-2
0.168,-183.57,-21.589,-2,-2
0.17,-185.53,-22.021,-2,-2
0.172,-188.04,-22.476,-2,-2
0.174,-189.73,-22.908,-2,-2
0.176,-191.99,-23.363,-2,-2
0.178,-194.12,-23.818,-2,-2
0.18,-196.13,-24.273,-2,-2
0.182,-198.01,-24.728,-2,-2
0.184,-200.46,-25.206,-2,-2
0.186,-202.08,-25.661,-2,-2
0.188,-204.29,-26.139,-2,-2
0.19,-206.36,-26.616,-2,-2
0.192,-208.31,-27.094,-2,-2
0.194,-210.15,-27.572,-2,-2
0.196,-211.87,-28.05,-2,-2
0.198,-213.49,-28.527,-2,-2
0.2,-215.01,-29.005,-2,-2
0.202,-216.44,-29.483,-2,-2
0.204,-210.96,-29.733,-2,-2
0.206,-220.14,-30.461,-2,-2
0.208,-221.27,-30.939,-2,-2
0.21,-215.5,-31.189,-2,-2
0.212,-217.58,-31.689,-2,-2
0.214,-219.54,-32.19,-2,-2
0.216,-221.38,-32.69,-2,-2
0.218,-223.12,-33.191,-2,-2
0.22,-224.74,-33.691,-2,-2
0.222,-226.27,-34.192,-2,-2
0.224,-228.39,-34.715,-2,-2
0.226,-229.7,-35.215,-2,-2
0.228,-230.94,-35.716,-2,-2
0.23,-232.78,-36.239,-2,-2
0.232,-235.19,-36.785,-2,-2
0.234,-236.77,-37.308,-2,-2
0.236,-238.27,-37.832,-2,-2
0.238,-239.67,-38.355,-2,-2
0.24,-240.3,-38.855,-2,-2
0.242,-241.58,-39.379,-2,-2
0.244,-243.46,-39.924,-2,-2
0.246,-236.36,-40.175,-2,-2
0.248,-245.39,-40.948,-2,-2
0.25,-247.04,-41.494,-2,-2
0.252,-240.41,-41.767,-2,-2
0.254,-241.68,-42.29,-2,-2
0.256,-242.19,-42.791,-2,-2
0.258,-244.04,-43.337,-2,-2
0.26,-245.78,-43.883,-2,-2
0.262,-247.41,-44.429,-2,-2
0.264,-248.95,-44.975,-2,-2
0.266,-250.39,-45.521,-2,-2
0.268,-251.06,-46.044,-2,-2
0.27,-252.38,-46.59,-2,-2
0.272,-254.3,-47.159,-2,-2
0.274,-255.42,-47.705,-2,-2
0.276,-256.47,-48.251,-2,-2
0.278,-257.46,-48.797,-2,-2
0.28,-258.39,-49.343,-2,-2
0.282,-258.59,-49.866,-2,-2
0.284,-260.13,-50.435,-2,-2
0.286,-260.22,-50.958,-2,-2
0.288,-261.67,-51.526,-2,-2
0.29,-263.03,-52.095,-2,-2
0.292,-263.63,-52.641,-2,-2
0.294,-256,-52.914,-2,-2
0.296,-257.7,-53.483,-2,-2
0.298,-259.3,-54.052,-2,-2
0.3,-260.12,-54.598,-2,-2
0.302,-261.58,-55.166,-2,-2
0.304,-262.95,-55.735,-2,-2
0.306,-263.55,-56.281,-2,-2
0.308,-264.8,-56.85,-2,-2
0.31,-265.97,-57.418,-2,-2
0.312,-266.39,-57.964,-2,-2
0.314,-267.47,-58.533,-2,-2
0.316,-269.17,-59.125,-2,-2
0.318,-269.4,-59.671,-2,-2
0.32,-270.29,-60.239,-2,-2
0.322,-271.82,-60.831,-2,-2
0.324,-272.57,-61.4,-2,-2
0.326,-273.28,-61.968,-2,-2
0.328,-274.63,-62.56,-2,-2
0.33,-275.21,-63.128,-2,-2
0.332,-267.57,-63.424,-2,-2
0.334,-277.45,-64.289,-2,-2
0.336,-277.87,-64.857,-2,-2
0.338,-270.07,-65.153,-2,-2
0.34,-270.92,-65.722,-2,-2
0.342,-271.73,-66.291,-2,-2
0.344,-273.17,-66.882,-2,-2
0.346,-274.52,-67.474,-2,-2
0.348,-275.8,-68.065,-2,-2
0.35,-276.99,-68.656,-2,-2
0.352,-278.12,-69.248,-2,-2
0.354,-278.49,-69.817,-2,-2
0.356,-279.53,-70.408,-2,-2
0.358,-279.82,-70.977,-2,-2
0.36,-280.77,-71.568,-2,-2
0.362,-281.67,-72.16,-2,-2
0.364,-282.51,-72.751,-2,-2
0.366,-283.31,-73.343,-2,-2
0.368,-284.05,-73.934,-2,-2
0.37,-284.75,-74.526,-2,-2
0.372,-284.73,-75.094,-2,-2
0.374,-285.39,-75.686,-2,-2
0.376,-286.01,-76.277,-2,-2
0.378,-286.6,-76.869,-2,-2
0.38,-278.95,-77.187,-2,-2
0.382,-280.64,-77.802,-2,-2
0.384,-280.87,-78.37,-2,-2
0.386,-281.76,-78.962,-2,-2
0.388,-283.28,-79.576,-2,-2
0.39,-284.03,-80.167,-2,-2
0.392,-284.73,-80.759,-2,-2
0.394,-286.07,-81.373,-2,-2
0.396,-286.65,-81.965,-2,-2
0.398,-287.88,-82.579,-2,-2
0.4,-288.35,-83.17,-2,-2
0.402,-289.48,-83.785,-2,-2
0.404,-289.85,-84.376,-2,-2
0.406,-290.21,-84.968,-2,-2
0.408,-291.22,-85.582,-2,-2
0.41,-291.49,-86.173,-2,-2
0.412,-292.43,-86.787,-2,-2
0.414,-293.31,-87.402,-2,-2
0.416,-293.46,-87.993,-2,-2
0.418,-294.27,-88.607,-2,-2
0.42,-295.04,-89.222,-2,-2
0.422,-286.21,-89.517,-2,-2
0.424,-287.47,-90.132,-2,-2
0.426,-288.65,-90.746,-2,-2
0.428,-290.44,-91.383,-2,-2
0.43,-291.44,-91.997,-2,-2
0.432,-293.06,-92.634,-2,-2
0.434,-293.22,-93.225,-2,-2
0.436,-294.05,-93.84,-2,-2
0.438,-294.84,-94.454,-2,-2
0.44,-294.89,-95.045,-2,-2
0.442,-295.62,-95.66,-2,-2
0.444,-296.31,-96.274,-2,-2
0.446,-297.64,-96.911,-2,-2
0.448,-298.89,-97.548,-2,-2
0.45,-299.39,-98.162,-2,-2
0.452,-300.53,-98.799,-2,-2
0.454,-301.61,-99.436,-2,-2
0.456,-301.94,-100.05,-2,-2
0.458,-302.93,-100.69,-2,-2
0.46,-303.18,-101.3,-2,-2
0.462,-303.42,-101.92,-2,-2
0.464,-304.32,-102.55,-2,-2
0.466,-295.62,-102.87,-2,-2
0.468,-296.31,-103.49,-2,-2
0.47,-298.32,-104.14,-2,-2
0.472,-298.85,-104.76,-2,-2
0.474,-300.03,-105.4,-2,-2
0.476,-301.13,-106.03,-2,-2
0.478,-301.49,-106.65,-2,-2
0.48,-302.51,-107.28,-2,-2
0.482,-303.47,-107.92,-2,-2
0.484,-303.69,-108.54,-2,-2
0.486,-304.58,-109.17,-2,-2
0.488,-305.41,-109.81,-2,-2
0.49,-306.88,-110.47,-2,-2
0.492,-307.58,-111.11,-2,-2
0.494,-307.55,-111.72,-2,-2
0.496,-308.2,-112.36,-2,-2
0.498,-308.82,-112.99,-2,-2
0.5,-309.4,-113.63,-2,-2
0.502,-309.95,-114.27,-2,-2
0.504,-309.78,-114.88,-2,-2
0.506,-310.98,-115.54,-2,-2
0.508,-301.88,-115.86,-2,-2
0.51,-302.19,-116.47,-2,-2
0.512,-303.85,-117.13,-2,-2
0.514,-304.73,-117.77,-2,-2
0.516,-306.24,-118.43,-2,-2
0.518,-306.97,-119.07,-2,-2
0.52,-307.66,-119.71,-2,-2
0.522,-308.31,-120.34,-2,-2
0.524,-308.92,-120.98,-2,-2
0.526,-309.5,-121.62,-2,-2
0.528,-310.72,-122.28,-2,-2
0.53,-311.18,-122.91,-2,-2
0.532,-311.62,-123.55,-2,-2
0.534,-312.03,-124.19,-2,-2
0.536,-312.42,-124.82,-2,-2
0.538,-312.79,-125.46,-2,-2
0.54,-313.13,-126.1,-2,-2
0.542,-313.45,-126.73,-2,-2
0.544,-314.43,-127.39,-2,-2
0.546,-305.12,-127.71,-2,-2
0.548,-316.16,-128.69,-2,-2
0.55,-306.75,-129.01,-2,-2
0.552,-307.45,-129.65,-2,-2
0.554,-308.79,-130.31,-2,-2
0.556,-309.38,-130.94,-2,-2
0.558,-309.92,-131.58,-2,-2
0.56,-310.44,-132.22,-2,-2
0.562,-310.92,-132.85,-2,-2
0.564,-312.06,-133.51,-2,-2
0.566,-312.44,-134.15,-2,-2
0.568,-313.49,-134.81,-2,-2
0.57,-314.47,-135.47,-2,-2
0.572,-315.39,-136.13,-2,-2
0.574,-316.26,-136.79,-2,-2
0.576,-317.08,-137.45,-2,-2
0.578,-317.16,-138.09,-2,-2
0.58,-317.24,-138.72,-2,-2
0.582,-318,-139.38,-2,-2
0.584,-318.03,-140.02,-2,-2
0.586,-318.74,-140.68,-2,-2
0.588,-309.17,-141,-2,-2
0.59,-319.96,-141.98,-2,-2
0.592,-320.56,-142.64,-2,-2
0.594,-310.88,-142.95,-2,-2
0.596,-312.02,-143.61,-2,-2
0.598,-312.41,-144.25,-2,-2
0.6,-313.45,-144.91,-2,-2
0.602,-314.44,-145.57,-2,-2
0.604,-314.68,-146.21,-2,-2
0.606,-314.91,-146.84,-2,-2
0.608,-315.81,-147.5,-2,-2
0.61,-315.97,-148.14,-2,-2
0.612,-316.12,-148.78,-2,-2
0.614,-316.26,-149.42,-2,-2
0.616,-317.08,-150.08,-2,-2
0.618,-317.16,-150.71,-2,-2
0.62,-317.24,-151.35,-2,-2
0.622,-317.31,-151.99,-2,-2
0.624,-317.39,-152.62,-2,-2
0.626,-317.45,-153.26,-2,-2
0.628,-318.2,-153.92,-2,-2
0.63,-317.53,-154.53,-2,-2
0.632,-308.03,-154.85,-2,-2
0.634,-318.9,-155.83,-2,-2
0.636,-309.32,-156.15,-2,-2
0.638,-309.19,-156.76,-2,-2
0.64,-309.74,-157.4,-2,-2
0.642,-310.27,-158.04,-2,-2
0.644,-310.76,-158.67,-2,-2
0.646,-311.91,-159.33,-2,-2
0.648,-312.3,-159.97,-2,-2
0.65,-312.67,-160.61,-2,-2
0.652,-313.02,-161.24,-2,-2
0.654,-313.35,-161.88,-2,-2
0.656,-313.66,-162.52,-2,-2
0.658,-313.95,-163.16,-2,-2
0.66,-313.54,-163.77,-2,-2
0.662,-313.83,-164.41,-2,-2
0.664,-313.43,-165.02,-2,-2
0.666,-313.73,-165.66,-2,-2
0.668,-314.02,-166.3,-2,-2
0.67,-314.29,-166.93,-2,-2
0.672,-314.54,-167.57,-2,-2
0.674,-304.54,-167.86,-2,-2
0.676,-314.93,-168.82,-2,-2
0.678,-304.91,-169.12,-2,-2
0.68,-305.04,-169.73,-2,-2
0.682,-305.85,-170.37,-2,-2
0.684,-305.92,-170.98,-2,-2
0.686,-306.68,-171.62,-2,-2
0.688,-306.7,-172.23,-2,-2
0.69,-306.73,-172.85,-2,-2
0.692,-307.43,-173.48,-2,-2
0.694,-307.41,-174.1,-2,-2
0.696,-308.08,-174.74,-2,-2
0.698,-308.02,-175.35,-2,-2
0.7,-308.65,-175.99,-2,-2
0.702,-308.56,-176.6,-2,-2
0.704,-308.47,-177.21,-2,-2
0.706,-308.39,-177.83,-2,-2
0.708,-308.31,-178.44,-2,-2
0.71,-308.92,-179.08,-2,-2
0.712,-308.81,-179.69,-2,-2
0.714,-309.39,-180.33,-2,-2
0.716,-309.94,-180.97,-2,-2
0.718,-310.45,-181.61,-2,-2
0.72,-310.25,-182.22,-2,-2
0.722,-300.51,-182.52,-2,-2
0.724,-300.9,-183.13,-2,-2
0.726,-301.96,-183.77,-2,-2
0.728,-302.27,-184.38,-2,-2
0.73,-303.24,-185.02,-2,-2
0.732,-304.16,-185.65,-2,-2
0.734,-304.33,-186.27,-2,-2
0.736,-305.18,-186.91,-2,-2
0.738,-305.98,-187.54,-2,-2
0.74,-306.05,-188.16,-2,-2
0.742,-306.11,-188.77,-2,-2
0.744,-306.85,-189.41,-2,-2
0.746,-306.87,-190.02,-2,-2
0.748,-306.88,-190.64,-2,-2
0.75,-307.58,-191.27,-2,-2
0.752,-307.55,-191.89,-2,-2
0.754,-308.21,-192.52,-2,-2
0.756,-308.14,-193.14,-2,-2
0.758,-308.76,-193.78,-2,-2
0.76,-308.66,-194.39,-2,-2
0.762,-308.57,-195,-2,-2
0.764,-299.61,-195.32,-2,-2
0.766,-300.74,-195.96,-2,-2
0.768,-301.81,-196.6,-2,-2
0.77,-302.81,-197.23,-2,-2
0.772,-303.07,-197.85,-2,-2
0.774,-303.31,-198.46,-2,-2
0.776,-304.22,-199.1,-2,-2
0.778,-305.08,-199.74,-2,-2
0.78,-305.2,-200.35,-2,-2
0.782,-306,-200.99,-2,-2
0.784,-306.06,-201.6,-2,-2
0.786,-306.81,-202.24,-2,-2
0.788,-306.83,-202.85,-2,-2
0.79,-307.53,-203.49,-2,-2
0.792,-307.5,-204.1,-2,-2
0.794,-307.48,-204.72,-2,-2
0.796,-308.14,-205.36,-2,-2
0.798,-308.76,-205.99,-2,-2
0.8,-308.66,-206.61,-2,-2
0.802,-299.7,-206.92,-2,-2
0.804,-309.69,-207.86,-2,-2
0.806,-309.54,-208.47,-2,-2
0.808,-300.52,-208.79,-2,-2
0.81,-300.92,-209.4,-2,-2
0.812,-301.29,-210.02,-2,-2
0.814,-302.32,-210.66,-2,-2
0.816,-303.29,-211.29,-2,-2
0.818,-303.52,-211.91,-2,-2
0.82,-304.42,-212.54,-2,-2
0.822,-304.58,-213.16,-2,-2
0.824,-304.73,-213.77,-2,-2
0.826,-305.56,-214.41,-2,-2
0.828,-305.65,-215.02,-2,-2
0.83,-306.42,-215.66,-2,-2
0.832,-306.46,-216.27,-2,-2
0.834,-307.18,-216.91,-2,-2
0.836,-307.86,-217.55,-2,-2
0.838,-308.5,-218.19,-2,-2
0.84,-309.1,-218.82,-2,-2
0.842,-309.66,-219.46,-2,-2
0.844,-299.95,-219.76,-2,-2
0.846,-310.62,-220.71,-2,-2
0.848,-310.41,-221.33,-2,-2
0.85,-301.34,-221.64,-2,-2
0.852,-301.69,-222.26,-2,-2
0.854,-302.69,-222.89,-2,-2
0.856,-303.64,-223.53,-2,-2
0.858,-304.53,-224.17,-2,-2
0.86,-305.37,-224.81,-2,-2
0.862,-305.47,-225.42,-2,-2
0.864,-305.57,-226.03,-2,-2
0.866,-306.35,-226.67,-2,-2
0.868,-306.39,-227.29,-2,-2
0.87,-306.44,-227.9,-2,-2
0.872,-307.16,-228.54,-2,-2
0.874,-307.16,-229.15,-2,-2
0.876,-307.15,-229.76,-2,-2
0.878,-307.83,-230.4,-2,-2
0.88,-307.79,-231.02,-2,-2
0.882,-308.43,-231.65,-2,-2
0.884,-308.35,-232.27,-2,-2
0.886,-308.28,-232.88,-2,-2
0.888,-299.34,-233.2,-2,-2
0.89,-309.36,-234.13,-2,-2
0.892,-300.35,-234.45,-2,-2
0.894,-301.44,-235.09,-2,-2
0.896,-301.78,-235.7,-2,-2
0.898,-302.1,-236.32,-2,-2
0.9,-302.4,-236.93,-2,-2
0.902,-303.36,-237.57,-2,-2
0.904,-303.59,-238.18,-2,-2
0.906,-304.48,-238.82,-2,-2
0.908,-304.64,-239.43,-2,-2
0.91,-304.79,-240.05,-2,-2
0.912,-304.93,-240.66,-2,-2
0.914,-305.06,-241.28,-2,-2
0.916,-305.87,-241.91,-2,-2
0.918,-305.26,-242.5,-2,-2
0.92,-305.37,-243.12,-2,-2
0.922,-306.16,-243.76,-2,-2
0.924,-306.21,-244.37,-2,-2
0.926,-306.27,-244.98,-2,-2
0.928,-306.32,-245.6,-2,-2
0.93,-296.81,-245.89,-2,-2
0.932,-306.3,-246.8,-2,-2
0.934,-306.35,-247.42,-2,-2
0.936,-296.84,-247.71,-2,-2
0.938,-297.46,-248.33,-2,-2
0.94,-298.04,-248.94,-2,-2
0.942,-298.58,-249.56,-2,-2
0.944,-298.41,-250.15,-2,-2
0.946,-298.93,-250.76,-2,-2
0.948,-299.42,-251.38,-2,-2
0.95,-299.2,-251.97,-2,-2
0.952,-299.68,-252.58,-2,-2
0.954,-299.44,-253.17,-2,-2
0.956,-299.22,-253.77,-2,-2
0.958,-299.69,-254.38,-2,-2
0.96,-299.45,-254.97,-2,-2
0.962,-299.23,-255.56,-2,-2
0.964,-299.7,-256.18,-2,-2
0.966,-300.15,-256.79,-2,-2
0.968,-299.88,-257.38,-2,-2
0.97,-299.63,-257.97,-2,-2
0.972,-290.53,-258.27,-2,-2
0.974,-300.4,-259.18,-2,-2
0.976,-300.12,-259.77,-2,-2
0.978,-290.98,-260.07,-2,-2
0.98,-291.27,-260.66,-2,-2
0.982,-291.54,-261.25,-2,-2
0.984,-292.47,-261.86,-2,-2
0.986,-293.35,-262.48,-2,-2
0.988,-293.49,-263.07,-2,-2
0.99,-294.31,-263.68,-2,-2
0.992,-294.39,-264.28,-2,-2
0.994,-294.47,-264.87,-2,-2
0.996,-294.55,-265.46,-2,-2
0.998,-294.62,-266.05,-2,-2
1,-294.69,-266.64,-1.92,2
1.002,-294.75,-267.23,-1.84,2
1.004,-294.81,-267.82,-1.76,2
1.006,-294.87,-268.42,-1.68,2
1.008,-294.92,-269.01,-1.6,2
1.01,-294.97,-269.6,-1.52,2
1.012,-294.33,-270.17,-1.44,2
1.014,-294.42,-270.76,-1.36,2
1.016,-293.81,-271.33,-1.28,2
1.018,-292.56,-271.87,-1.2,2
1.02,-283.88,-272.17,-1.12,2
1.022,-283.91,-272.74,-1.04,2
1.024,-283.25,-273.28,-0.96,2
1.026,-283.32,-273.85,-0.88,2
1.028,-282.7,-274.4,-0.8,2
1.03,-282.12,-274.94,-0.72,2
1.032,-281.57,-275.49,-0.64,2
1.034,-280.37,-276.01,-0.56,2
1.036,-279.25,-276.54,-0.48,2
1.038,-278.19,-277.06,-0.4,2
1.04,-277.2,-277.58,-0.32,2
1.042,-275.58,-278.08,-0.24,2
1.044,-274.06,-278.58,-0.16,2
1.046,-271.95,-279.06,-0.08,2
1.048,-269.96,-279.54,1.7764e-15,2
1.05,-268.1,-280.02,0.08,2
1.052,-265.66,-280.47,0.16,2
1.054,-263.37,-280.93,0.24,2
1.056,-261.22,-281.38,0.32,2
1.058,-252.37,-281.61,0.4,2
1.06,-256.33,-282.25,0.48,2
1.062,-253.24,-282.66,0.56,2
1.064,-244.19,-282.86,0.64,2
1.066,-241.14,-283.25,0.72,2
1.068,-238.27,-283.63,0.8,2
1.07,-235.58,-284.02,0.88,2
1.072,-232.36,-284.39,0.96,2
1.074,-228.66,-284.73,1.04,2
1.076,-225.18,-285.07,1.12,2
1.078,-221.22,-285.39,1.2,2
1.08,-217.5,-285.7,1.28,2
1.082,-212.64,-285.98,1.36,2
1.084,-208.07,-286.25,1.44,2
1.086,-203.78,-286.52,1.52,2
1.088,-198.37,-286.75,1.6,2
1.09,-193.98,-287,1.68,2
1.092,-188.48,-287.21,1.76,2
1.094,-183.32,-287.41,1.84,2
1.096,-177.78,-287.59,1.92,2
1.098,-171.89,-287.75,2,2
1.1,-166.35,-287.91,2,2
1.102,-160.47,-288.05,2,2
1.104,-154.25,-288.16,2,2
1.106,-146.36,-288.21,2,2
1.108,-140.31,-288.3,2,2
1.11,-134.62,-288.39,2,2
1.112,-128.59,-288.46,2,2
1.114,-122.24,-288.5,2,2
1.116,-116.27,-288.55,2,2
1.118,-109.98,-288.57,2,2
1.12,-103.38,-288.57,2,2
1.122,-97.175,-288.57,2,2
1.124,-91.344,-288.57,2,2
1.126,-85.181,-288.55,2,2
1.128,-79.388,-288.53,2,2
1.13,-73.942,-288.5,2,2
1.132,-68.141,-288.46,2,2
1.134,-62.687,-288.41,2,2
1.136,-57.561,-288.37,2,2
1.138,-52.06,-288.3,2,2
1.14,-46.889,-288.23,2,2
1.142,-41.346,-288.14,2,2
1.144,-37.5,-288.09,2,2
1.146,-31.155,-287.96,2,2
1.148,-27.921,-287.91,2,2
1.15,-22.833,-287.8,2,2
1.152,-18.051,-287.68,2,2
1.154,-12.873,-287.55,2,2
1.156,-8.006,-287.41,2,2
1.158,-3.4308,-287.27,2,2
1.16,1.5523,-287.12,2,2
1.162,6.2365,-286.96,2,2
1.164,11.322,-286.77,2,2
1.166,16.102,-286.59,2,2
1.168,20.596,-286.41,2,2
1.17,25.503,-286.21,2,2
1.172,30.115,-286,2,2
1.174,34.45,-285.8,2,2
1.176,38.525,-285.59,2,2
1.178,43.038,-285.36,2,2
1.18,47.281,-285.14,2,2
1.182,51.951,-284.89,2,2
1.184,55.659,-284.66,2,2
1.186,59.826,-284.41,2,2
1.188,63.744,-284.16,2,2
1.19,67.427,-283.91,2,2
1.192,67.476,-283.77,2,2
1.194,71.617,-283.5,2,2
1.196,75.509,-283.23,2,2
1.198,79.851,-282.93,2,2
1.2,83.25,-282.66,2,2
1.202,87.127,-282.36,2,2
1.204,90.771,-282.06,2,2
1.206,94.197,-281.77,2,2
1.208,98.1,-281.45,2,2
1.21,101.77,-281.13,2,2
1.212,105.22,-280.81,2,2
1.214,108.46,-280.5,2,2
1.216,112.19,-280.15,2,2
1.218,115.69,-279.81,2,2
1.22,118.99,-279.47,2,2
1.222,122.77,-279.11,2,2
1.224,125.64,-278.77,2,2
1.226,129.02,-278.4,2,2
1.228,131.52,-278.06,2,2
1.23,129.09,-277.88,2,2
1.232,137.72,-277.33,2,2
1.234,134.92,-277.15,2,2
1.236,138.42,-276.76,2,2
1.238,141.72,-276.38,2,2
1.24,144.14,-276.01,2,2
1.242,147.09,-275.63,2,2
1.244,149.87,-275.24,2,2
1.246,152.48,-274.85,2,2
1.248,154.93,-274.47,2,2
1.25,157.92,-274.06,2,2
1.252,160.05,-273.67,2,2
1.254,163.41,-273.24,2,2
1.256,165.89,-272.83,2,2
1.258,168.9,-272.4,2,2
1.26,171.05,-271.99,2,2
1.262,173.07,-271.58,2,2
1.264,175.66,-271.15,2,2
1.266,178.08,-270.71,2,2
1.268,180.37,-270.28,2,2
1.27,182.51,-269.85,2,2
1.272,178.39,-269.62,2,2
1.274,187.47,-268.96,2,2
1.276,189.87,-268.51,2,2
1.278,185.31,-268.28,2,2
1.28,187.84,-267.82,2,2
1.282,190.22,-267.37,2,2
1.284,192.45,-266.91,2,2
1.286,195.24,-266.44,2,2
1.288,197.17,-265.98,2,2
1.29,199.67,-265.5,2,2
1.292,201.34,-265.05,2,2
1.294,202.91,-264.59,2,2
1.296,205.07,-264.12,2,2
1.298,207.1,-263.64,2,2
1.3,209,-263.16,2,2
1.302,210.8,-262.68,2,2
1.304,213.16,-262.18,2,2
1.306,215.39,-261.68,2,2
1.308,216.8,-261.2,2,2
1.31,218.8,-260.7,2,2
1.312,220.69,-260.2,2,2
1.314,222.46,-259.7,2,2
1.316,224.13,-259.2,2,2
1.318,225.69,-258.7,2,2
1.32,219.66,-258.45,2,2
1.322,221.49,-257.95,2,2
1.324,223.22,-257.45,2,2
1.326,224.84,-256.95,2,2
1.328,227.05,-256.43,2,2
1.33,228.44,-255.93,2,2
1.332,230.43,-255.4,2,2
1.334,232.3,-254.88,2,2
1.336,234.74,-254.33,2,2
1.338,236.35,-253.81,2,2
1.34,237.87,-253.29,2,2
1.342,239.29,-252.76,2,2
1.344,240.63,-252.24,2,2
1.346,242.57,-251.69,2,2
1.348,244.4,-251.15,2,2
1.35,246.11,-250.6,2,2
1.352,247.73,-250.06,2,2
1.354,248.56,-249.53,2,2
1.356,250.03,-248.99,2,2
1.358,243.21,-248.71,2,2
1.36,252.51,-247.92,2,2
1.362,245.55,-247.65,2,2
1.364,247.19,-247.1,2,2
1.366,248.74,-246.55,2,2
1.368,250.2,-246.01,2,2
1.37,252.25,-245.44,2,2
1.372,254.17,-244.87,2,2
1.374,255.98,-244.3,2,2
1.376,257.69,-243.73,2,2
1.378,259.29,-243.16,2,2
1.38,260.79,-242.6,2,2
1.382,262.21,-242.03,2,2
1.384,263.54,-241.46,2,2
1.386,264.79,-240.89,2,2
1.388,265.96,-240.32,2,2
1.39,267.06,-239.75,2,2
1.392,268.78,-239.16,2,2
1.394,269.72,-238.59,2,2
1.396,270.6,-238.02,2,2
1.398,271.42,-237.45,2,2
1.4,272.88,-236.86,2,2
1.402,273.57,-236.29,2,2
1.404,274.9,-235.7,2,2
1.406,267.28,-235.41,2,2
1.408,268.3,-234.84,2,2
1.41,269.95,-234.25,2,2
1.412,271.5,-233.65,2,2
1.414,272.95,-233.06,2,2
1.416,273.64,-232.49,2,2
1.418,274.96,-231.9,2,2
1.42,276.21,-231.31,2,2
1.422,277.38,-230.72,2,2
1.424,278.48,-230.13,2,2
1.426,279.52,-229.54,2,2
1.428,280.49,-228.95,2,2
1.43,281.41,-228.35,2,2
1.432,282.95,-227.74,2,2
1.434,284.4,-227.13,2,2
1.436,285.08,-226.53,2,2
1.438,286.4,-225.92,2,2
1.44,286.96,-225.33,2,2
1.442,288.17,-224.71,2,2
